village_id,week,rainfall_mm,rainfall_anomaly_pct,temp_mean_c,humidity_pct,flood_risk_score,malaria_cases,diarrhea_cases,ari_cases,anc4_completion_pct,institutional_delivery_pct,full_immunization_pct,high_risk_pregnancies,drug_stockout_flag,is_reported,reporting_status,reconstructed_malaria_cases,uncertainty_malaria_cases,reconstructed_malaria_cases_lower95,reconstructed_malaria_cases_upper95,reconstructed_diarrhea_cases,uncertainty_diarrhea_cases,reconstructed_diarrhea_cases_lower95,reconstructed_diarrhea_cases_upper95,reconstructed_ari_cases,uncertainty_ari_cases,reconstructed_ari_cases_lower95,reconstructed_ari_cases_upper95,reconstructed_anc4_completion_pct,uncertainty_anc4_completion_pct,reconstructed_anc4_completion_pct_lower95,reconstructed_anc4_completion_pct_upper95,reconstructed_full_immunization_pct,uncertainty_full_immunization_pct,reconstructed_full_immunization_pct_lower95,reconstructed_full_immunization_pct_upper95
VIL_001,62,5.78,-52.8,19.6,50.6,0.056,,,,,,,5,0,False,UNRECORDED,2.523729682441093,6.531500394316763,0.0,9.055230076757855,2.4655607625326903,4.607389726980678,0.0,7.072950489513368,3.8208936615192943,2.8937755855208147,0.9271180759984796,6.714669247040109,42.94077503098517,3.5217338334294572,39.419041197555714,46.46250886441463,46.70666950377987,3.822344947398187,42.884324556381685,50.52901445117806
VIL_001,63,6.85,-66.3,21.5,43.8,0.067,7.0,4.0,4.0,46.7,37.8,48.9,1,0,True,REPORTED,7.0,0.6531500394316763,6.346849960568324,7.653150039431676,4.0,0.4607389726980678,3.539261027301932,4.460738972698068,4.0,0.28937755855208147,3.7106224414479185,4.289377558552081,46.7,0.35217338334294573,46.34782661665706,47.05217338334295,48.9,0.38223449473981874,48.51776550526018,49.28223449473982
VIL_001,64,8.83,-44.5,23.2,51.1,0.096,,,,,,,1,0,False,UNRECORDED,1.850679608346574,6.531500394316763,0.0,8.382180002663336,2.1963982665454433,4.607389726980678,0.0,6.803787993526122,2.595780222009833,2.8937755855208147,0.0,5.489555807530648,44.285186944546,3.5217338334294572,40.76345311111654,47.806920777975456,48.47511542462942,3.822344947398187,44.652770477231236,52.29746037202761
VIL_001,65,10.42,-35.3,25.0,48.0,0.159,,,,,,,2,1,False,UNRECORDED,4.036603638476209,6.531500394316763,0.0,10.568104032792972,1.7571820588895548,4.607389726980678,0.0,6.364571785870233,2.6062999762793404,2.8937755855208147,0.0,5.5000755618001556,42.872437188476994,3.5217338334294572,39.350703355047536,46.39417102190645,49.30816903451634,3.822344947398187,45.485824087118154,53.130513981914525
VIL_001,66,9.91,-40.5,27.6,46.8,0.111,,,,,,,7,0,False,UNRECORDED,3.488724251018943,6.531500394316763,0.0,10.020224645335706,2.5631599640087144,4.607389726980678,0.0,7.170549690989392,1.8624038264534053,2.8937755855208147,0.0,4.75617941197422,43.726982510831036,3.5217338334294572,40.20524867740158,47.248716344260494,47.13246436369419,3.822344947398187,43.310119416296004,50.954809311092376
VIL_001,67,8.22,-27.5,28.0,48.6,0.124,,,,,,,1,0,False,UNRECORDED,3.935304972781692,6.531500394316763,0.0,10.466805367098456,2.726303677195874,4.607389726980678,0.0,7.333693404176552,2.042123185070799,2.8937755855208147,0.0,4.9358987705916135,43.57698064635537,3.5217338334294572,40.055246812925915,47.09871447978483,47.776320493260336,3.822344947398187,43.95397554586215,51.59866544065852
VIL_001,68,8.3,-40.6,28.0,44.7,0.214,8.0,4.0,3.0,46.9,43.7,53.4,1,0,True,REPORTED,8.0,0.6531500394316763,7.346849960568324,8.653150039431676,4.0,0.4607389726980678,3.539261027301932,4.460738972698068,3.0,0.28937755855208147,2.7106224414479185,3.2893775585520815,46.9,0.35217338334294573,46.547826616657055,47.25217338334294,53.4,0.38223449473981874,53.01776550526018,53.78223449473982
VIL_001,69,9.13,-51.7,29.4,46.7,0.165,,,,,,,2,0,False,UNRECORDED,4.059076144444181,6.531500394316763,0.0,10.590576538760944,3.1939426533955855,4.607389726980678,0.0,7.801332380376263,2.441213689561308,2.8937755855208147,0.0,5.334989275082123,44.329824925789524,3.5217338334294572,40.808091092360065,47.85155875921898,48.30327524234713,3.822344947398187,44.48093029494894,52.12562018974531
VIL_001,70,13.79,1.1,29.3,46.0,0.168,,,,,,,5,0,False,UNRECORDED,4.175621879910317,6.531500394316763,0.0,10.707122274227078,2.5578847764220387,4.607389726980678,0.0,7.165274503402717,2.620308421667305,2.8937755855208147,0.0,5.51408400718812,44.062826763570385,3.5217338334294572,40.54109293014093,47.58456059699984,47.71883479565221,3.822344947398187,43.89648984825402,51.54117974305039
VIL_001,71,15.43,24.1,31.6,58.8,0.266,0.0,0.0,2.0,44.4,42.8,49.6,2,1,True,STRUCTURAL_ZERO_INFLATED,3.962805218333366,6.531500394316763,0.0,10.494305612650129,2.118630992351892,4.607389726980678,0.0,6.72602071933257,2.119912191212298,2.8937755855208147,0.0,5.0136877767331125,44.4,0.35217338334294573,44.047826616657055,44.75217338334294,49.6,0.38223449473981874,49.21776550526018,49.98223449473982
VIL_001,72,20.33,45.9,32.3,52.8,0.251,2.0,6.0,4.0,43.0,41.4,55.2,0,1,True,REPORTED,2.0,0.6531500394316763,1.3468499605683237,2.6531500394316763,6.0,0.4607389726980678,5.539261027301932,6.460738972698068,4.0,0.28937755855208147,3.7106224414479185,4.289377558552081,43.0,0.35217338334294573,42.647826616657056,43.352173383342944,55.2,0.38223449473981874,54.81776550526018,55.58223449473982
VIL_001,73,21.38,27.3,34.0,49.5,0.183,,,,,,,6,0,False,UNRECORDED,2.8931237042901583,6.531500394316763,0.0,9.424624098606921,3.429900035266119,4.607389726980678,0.0,8.037289762246797,1.9674204438776965,2.8937755855208147,0.0,4.861196029398512,42.76510757184393,3.5217338334294572,39.24337373841447,46.286841405273385,47.89514828765732,3.822344947398187,44.072803340259135,51.71749323505551
VIL_001,74,35.86,134.3,33.5,59.5,0.428,,,,,,,2,0,False,UNRECORDED,2.328222317556753,6.531500394316763,0.0,8.859722711873516,3.5857205296788384,4.607389726980678,0.0,8.193110256659516,2.3561813842516837,2.8937755855208147,0.0,5.249956969772498,45.73502717356028,3.5217338334294572,42.213293340130825,49.25676100698974,49.518460367360674,3.822344947398187,45.69611541996249,53.34080531475886
VIL_001,75,20.96,52.4,35.9,49.7,0.186,0.0,5.0,0.0,48.5,49.7,49.4,5,1,True,REPORTED,2.173848531484423,6.531500394316763,0.0,8.705348925801186,4.162592168326708,4.607389726980678,0.0,8.769981895307385,1.9553784035817439,2.8937755855208147,0.0,4.849153989102558,48.5,0.35217338334294573,48.147826616657056,48.852173383342944,49.4,0.38223449473981874,49.01776550526018,49.78223449473982
VIL_001,76,48.45,215.9,37.7,61.9,0.628,1.0,3.0,2.0,47.3,38.5,53.5,2,0,True,REPORTED,1.0,0.6531500394316763,0.34684996056832373,1.6531500394316763,3.0,0.4607389726980678,2.539261027301932,3.460738972698068,2.0,0.28937755855208147,1.7106224414479185,2.2893775585520815,47.3,0.35217338334294573,46.94782661665705,47.65217338334294,53.5,0.38223449473981874,53.11776550526018,53.88223449473982
VIL_001,77,54.15,265.4,36.2,66.9,0.723,0.0,0.0,2.0,44.3,40.8,47.2,4,0,True,STRUCTURAL_ZERO_INFLATED,3.4611833176371336,6.531500394316763,0.0,9.992683711953896,4.97902232886898,4.607389726980678,0.37163260188830183,9.586412055849657,2.0300348447688648,2.8937755855208147,0.0,4.923810430289679,44.3,0.35217338334294573,43.94782661665705,44.65217338334294,47.2,0.38223449473981874,46.81776550526018,47.58223449473982
VIL_001,78,60.84,313.3,37.2,69.7,0.895,,,,,,,3,1,False,UNRECORDED,2.70328846532141,6.531500394316763,0.0,9.234788859638172,5.323200750629066,4.607389726980678,0.7158110236483886,9.930590477609744,2.034064038222024,2.8937755855208147,0.0,4.927839623742839,41.609753435791006,3.5217338334294572,38.08801960236155,45.131487269220464,46.556317240830325,3.822344947398187,42.73397229343214,50.37866218822851
VIL_001,79,73.33,379.6,37.8,69.5,0.994,0.0,0.0,2.0,48.1,41.3,49.6,5,0,True,STRUCTURAL_ZERO_INFLATED,2.68694318341498,6.531500394316763,0.0,9.218443577731742,8.25946110606931,4.607389726980678,3.652071379088632,12.866850833049988,2.201743425549878,2.8937755855208147,0.0,5.095519011070692,48.1,0.35217338334294573,47.74782661665706,48.452173383342945,49.6,0.38223449473981874,49.21776550526018,49.98223449473982
VIL_001,80,55.43,268.9,36.5,59.2,0.728,0.0,0.0,3.0,48.3,45.6,51.4,2,0,True,STRUCTURAL_ZERO_INFLATED,2.872091227416895,6.531500394316763,0.0,9.403591621733657,12.205165422581922,4.607389726980678,7.5977756956012445,16.8125551495626,2.1700185256716376,2.8937755855208147,0.0,5.063794111192452,48.3,0.35217338334294573,47.94782661665705,48.65217338334294,51.4,0.38223449473981874,51.01776550526018,51.78223449473982
VIL_001,81,84.27,429.4,37.2,73.6,1.0,,,,,,,2,0,False,UNRECORDED,2.851983331652895,6.531500394316763,0.0,9.383483725969658,9.194978986606243,4.607389726980678,4.587589259625565,13.80236871358692,2.575304013661828,2.8937755855208147,0.0,5.469079599182643,43.72200898013308,3.5217338334294572,40.200275146703625,47.24374281356254,47.74317194493981,3.822344947398187,43.920826997541624,51.565516892337996
VIL_001,82,93.89,515.7,36.7,69.2,1.0,,,,,,,4,1,False,UNRECORDED,3.2429576387712986,6.531500394316763,0.0,9.774458033088061,9.136454500396388,4.607389726980678,4.52906477341571,13.743844227377066,1.9383544548954892,2.8937755855208147,0.0,4.832130040416304,40.83622271018102,3.5217338334294572,37.31448887675156,44.35795654361048,46.57101338355743,3.822344947398187,42.74866843615924,50.393358330955614
VIL_001,83,110.74,635.7,36.5,79.7,1.0,,,,,,,1,0,False,UNRECORDED,5.461979026296082,6.531500394316763,0.0,11.993479420612845,10.414231984342058,4.607389726980678,5.80684225736138,15.021621711322735,2.2987927678502436,2.8937755855208147,0.0,5.192568353371058,43.79336538166878,3.5217338334294572,40.27163154823932,47.315099215098236,47.75384556089707,3.822344947398187,43.93150061349888,51.576190508295255
VIL_001,84,84.46,450.6,34.9,77.0,1.0,0.0,0.0,2.0,40.7,33.2,52.3,4,0,True,STRUCTURAL_ZERO_INFLATED,6.509585122813651,6.531500394316763,0.0,13.041085517130414,9.973313930811194,4.607389726980678,5.365924203830517,14.580703657791872,2.3348040615281933,2.8937755855208147,0.0,5.228579647049008,40.7,0.35217338334294573,40.34782661665706,41.05217338334295,52.3,0.38223449473981874,51.91776550526018,52.68223449473982
VIL_001,85,76.4,425.7,35.3,73.2,0.945,,,,,,,2,0,False,UNRECORDED,6.9373176147811115,6.531500394316763,0.40581722046434887,13.468818009097873,10.815389691019108,4.607389726980678,6.2079999640384305,15.422779417999786,2.8891847952627856,2.8937755855208147,0.0,5.7829603807836,42.33944408107883,3.5217338334294572,38.81771024764937,45.86117791450829,47.4044264552365,3.822344947398187,43.58208150783831,51.22677140263468
VIL_001,86,76.15,393.3,35.1,64.6,1.0,14.0,7.0,8.0,51.5,47.6,52.2,3,1,True,REPORTED,14.0,0.6531500394316763,13.346849960568324,14.653150039431676,7.0,0.4607389726980678,6.539261027301932,7.460738972698068,8.0,0.28937755855208147,7.710622441447919,8.289377558552081,51.5,0.35217338334294573,51.147826616657056,51.852173383342944,52.2,0.38223449473981874,51.81776550526018,52.58223449473982
VIL_001,87,82.04,442.5,35.4,70.1,1.0,14.0,13.0,4.0,41.3,39.8,48.1,2,0,True,REPORTED,14.0,0.6531500394316763,13.346849960568324,14.653150039431676,13.0,0.4607389726980678,12.539261027301933,13.460738972698067,4.0,0.28937755855208147,3.7106224414479185,4.289377558552081,41.3,0.35217338334294573,40.94782661665705,41.65217338334294,48.1,0.38223449473981874,47.71776550526018,48.48223449473982
VIL_001,88,65.93,340.8,33.8,60.4,0.858,,,,,,,6,0,False,UNRECORDED,10.661943043229886,6.531500394316763,4.130442648913124,17.193443437546648,5.685525575600047,4.607389726980678,1.078135848619369,10.292915302580724,2.2111815987119705,2.8937755855208147,0.0,5.104957184232785,43.604036147013815,3.5217338334294572,40.08230231358436,47.12576998044327,48.44880964137251,3.822344947398187,44.62646469397433,52.2711545887707
VIL_001,89,47.95,234.1,34.2,61.9,0.671,,,,,,,3,0,False,UNRECORDED,14.408521762768483,6.531500394316763,7.877021368451721,20.940022157085245,5.2009949120309855,4.607389726980678,0.5936051850503077,9.808384639011663,1.7922484282558944,2.8937755855208147,0.0,4.686024013776709,43.02698992631002,3.5217338334294572,39.505256092880565,46.54872375973948,46.448724885835546,3.822344947398187,42.62637993843736,50.27106983323373
VIL_001,90,47.03,199.2,29.6,53.3,0.741,,,,,,,3,0,False,UNRECORDED,19.84530623365624,6.531500394316763,13.313805839339476,26.376806627973,5.089597421637828,4.607389726980678,0.4822076946571503,9.696987148618506,2.3342473799423895,2.8937755855208147,0.0,5.228022965463204,44.33675457274714,3.5217338334294572,40.81502073931768,47.8584884061766,48.16782028045843,3.822344947398187,44.34547533306024,51.990165227856615
VIL_001,91,35.63,149.2,30.4,42.4,0.484,14.0,6.0,0.0,50.7,40.9,53.6,4,1,True,REPORTED,14.0,0.6531500394316763,13.346849960568324,14.653150039431676,6.0,0.4607389726980678,5.539261027301932,6.460738972698068,0.0,0.28937755855208147,0.0,0.28937755855208147,50.7,0.35217338334294573,50.34782661665706,51.05217338334295,53.6,0.38223449473981874,53.21776550526018,53.98223449473982
VIL_001,92,31.81,112.1,28.4,37.1,0.436,,,,,,,3,0,False,UNRECORDED,13.266428151648427,6.531500394316763,6.734927757331664,19.79792854596519,4.398257177613264,4.607389726980678,0.0,9.005646904593942,2.476784741728772,2.8937755855208147,0.0,5.370560327249587,43.246561258894516,3.5217338334294572,39.72482742546506,46.768295092323974,49.12759816859456,3.822344947398187,45.305253221196374,52.949943115992745
VIL_001,93,26.26,65.3,29.6,31.8,0.327,12.0,2.0,5.0,47.6,40.5,48.6,2,0,True,REPORTED,12.0,0.6531500394316763,11.346849960568324,12.653150039431676,2.0,0.4607389726980678,1.5392610273019323,2.460738972698068,5.0,0.28937755855208147,4.710622441447919,5.289377558552081,47.6,0.35217338334294573,47.24782661665706,47.952173383342945,48.6,0.38223449473981874,48.21776550526018,48.98223449473982
VIL_001,94,16.69,15.9,24.8,34.5,0.18,16.0,7.0,3.0,44.2,39.1,52.3,3,0,True,REPORTED,16.0,0.6531500394316763,15.346849960568324,16.653150039431676,7.0,0.4607389726980678,6.539261027301932,7.460738972698068,3.0,0.28937755855208147,2.7106224414479185,3.2893775585520815,44.2,0.35217338334294573,43.84782661665706,44.55217338334295,52.3,0.38223449473981874,51.91776550526018,52.68223449473982
VIL_001,95,16.56,12.4,23.6,30.9,0.262,,,,,,,3,1,False,UNRECORDED,6.935763342755329,6.531500394316763,0.404262948438566,13.467263737072091,2.927712548151566,4.607389726980678,0.0,7.535102275132244,2.233575963976795,2.8937755855208147,0.0,5.127351549497609,43.30175800338615,3.5217338334294572,39.78002416995669,46.823491836815606,48.554846037988725,3.822344947398187,44.73250109059054,52.37719098538691
VIL_001,96,9.96,-39.6,22.7,25.4,0.09,,,,,,,4,0,False,UNRECORDED,5.483604487811658,6.531500394316763,0.0,12.015104882128421,2.2732854636139286,4.607389726980678,0.0,6.880675190594607,2.4797886312391184,2.8937755855208147,0.0,5.373564216759933,43.81954597000926,3.5217338334294572,40.2978121365798,47.34127980343872,49.16102369109708,3.822344947398187,45.33867874369889,52.983368638495264
VIL_001,97,11.87,-20.2,19.8,30.1,0.162,0.0,0.0,4.0,50.0,41.2,53.2,1,1,True,STRUCTURAL_ZERO_INFLATED,3.8761525809123243,6.531500394316763,0.0,10.407652975229087,1.6251902883983067,4.607389726980678,0.0,6.232580015378985,3.7771171760941686,2.8937755855208147,0.8833415905733539,6.670892761614983,50.0,0.35217338334294573,49.647826616657056,50.352173383342944,53.2,0.38223449473981874,52.81776550526018,53.58223449473982
VIL_001,98,8.74,-45.6,20.7,27.6,0.093,,,,,,,5,1,False,UNRECORDED,2.509550085614516,6.531500394316763,0.0,9.041050479931279,2.874165248098116,4.607389726980678,0.0,7.481554975078794,3.157271839771135,2.8937755855208147,0.2634962542503203,6.05104742529195,42.55921346170156,3.5217338334294572,39.0374796282721,46.08094729513102,46.98467595149265,3.822344947398187,43.16233100409446,50.80702089889083
VIL_001,99,7.96,-45.8,19.5,39.1,0.13,,,,,,,3,0,False,UNRECORDED,2.3821417346685534,6.531500394316763,0.0,8.913642128985316,2.8081627874267303,4.607389726980678,0.0,7.415552514407408,4.124228807001388,2.8937755855208147,1.2304532214805732,7.018004392522203,43.54336616660509,3.5217338334294572,40.02163233317563,47.06510000003455,48.77631495313432,3.822344947398187,44.95397000573613,52.5986599005325
VIL_001,100,6.87,-47.6,19.7,36.3,0.108,0.0,0.0,6.0,42.7,38.5,51.5,2,0,True,STRUCTURAL_ZERO_INFLATED,1.6697449361384198,6.531500394316763,0.0,8.201245330455183,2.023495298300432,4.607389726980678,0.0,6.63088502528111,3.987589592807435,2.8937755855208147,1.0938140072866203,6.88136517832825,42.7,0.35217338334294573,42.34782661665706,43.05217338334295,51.5,0.38223449473981874,51.11776550526018,51.88223449473982
VIL_001,101,4.69,-52.9,19.2,32.7,0.114,,,,,,,3,0,False,UNRECORDED,1.643876519618436,6.531500394316763,0.0,8.1753769139352,1.6853888601830334,4.607389726980678,0.0,6.292778587163712,4.5441430309089945,2.8937755855208147,1.6503674453881798,7.437918616429809,43.32299279530898,3.5217338334294572,39.80125896187952,46.844726628738435,46.785848931940556,3.822344947398187,42.96350398454237,50.60819387933874
VIL_001,102,7.45,-62.7,20.4,41.1,0.074,,,,,,,2,1,False,UNRECORDED,1.7879202115920174,6.531500394316763,0.0,8.31942060590878,1.5937228818842732,4.607389726980678,0.0,6.2011126088649515,5.502871721406685,2.8937755855208147,2.6090961358858706,8.3966473069275,44.18688200965434,3.5217338334294572,40.66514817622488,47.7086158430838,47.331791699037865,3.822344947398187,43.50944675163968,51.15413664643605
VIL_001,103,5.51,-41.9,18.8,35.7,0.06,0.0,0.0,10.0,48.7,45.2,45.8,5,1,True,STRUCTURAL_ZERO_INFLATED,1.4239964005036465,6.531500394316763,0.0,7.955496794820409,1.8555192534749883,4.607389726980678,0.0,6.462908980455666,5.391910341045448,2.8937755855208147,2.4981347555246334,8.285685926566263,48.7,0.35217338334294573,48.34782661665706,49.05217338334295,45.8,0.38223449473981874,45.41776550526018,46.18223449473982
VIL_001,104,4.5,-89.5,16.6,32.6,0.011,,,,,,,2,0,False,UNRECORDED,1.4528153145919187,6.531500394316763,0.0,7.984315708908682,1.2232700198293882,4.607389726980678,0.0,5.830659746810066,5.142948720379067,2.8937755855208147,2.2491731348582524,8.036724305899881,44.09394097131154,3.5217338334294572,40.57220713788208,47.615674804741,49.17536843496192,3.822344947398187,45.35302348756373,52.997713382360104
VIL_002,1,5.89,-88.2,15.7,37.6,0.114,,,,,,,1,0,False,UNRECORDED,1.0432327235994603,4.894029222104291,0.0,5.937261945703751,1.9459396905612336,3.153083115281494,0.0,5.099022805842727,4.750987720478737,2.2248344559940345,2.526153264484703,6.9758221764727715,53.19931348996003,3.37417820421361,49.82513528574643,56.57349169417364,60.55500408874933,3.783443274508836,56.771560814240495,64.33844736325817
VIL_002,2,6.3,-63.0,19.9,41.0,0.0,,,,,,,1,0,False,UNRECORDED,1.3692708957966557,4.894029222104291,0.0,6.263300117900947,1.4988243142597866,3.153083115281494,0.0,4.65190742954128,3.018853408099055,2.2248344559940345,0.7940189521050205,5.24368786409309,52.39630162593417,3.37417820421361,49.022123421720565,55.77047983014778,59.013605260681366,3.783443274508836,55.23016198617253,62.7970485351902
VIL_002,3,8.24,-50.3,18.9,38.1,0.091,,,,,,,0,1,False,UNRECORDED,1.444481537635935,4.894029222104291,0.0,6.338510759740226,2.1641626172509723,3.153083115281494,0.0,5.3172457325324665,4.334005183774362,2.2248344559940345,2.1091707277803278,6.558839639768397,52.1327451459197,3.37417820421361,48.75856694170609,55.506923350133306,60.298322548918144,3.783443274508836,56.51487927440931,64.08176582342698
VIL_002,4,5.15,-51.8,18.0,46.2,0.091,2.0,3.0,3.0,58.5,52.9,69.7,1,0,True,REPORTED,2.0,0.48940292221042914,1.510597077789571,2.489402922210429,3.0,0.3153083115281494,2.6846916884718506,3.3153083115281494,3.0,0.22248344559940347,2.7775165544005964,3.2224834455994036,58.5,0.33741782042136104,58.16258217957864,58.83741782042136,69.7,0.37834432745088364,69.32165567254911,70.07834432745089
VIL_002,5,5.14,-69.6,17.7,46.4,0.078,0.0,3.0,4.0,56.8,49.6,75.8,4,0,True,REPORTED,0.0,0.48940292221042914,0.0,0.48940292221042914,3.0,0.3153083115281494,2.6846916884718506,3.3153083115281494,4.0,0.22248344559940347,3.7775165544005964,4.222483445599403,56.8,0.33741782042136104,56.46258217957864,57.137417820421355,75.8,0.37834432745088364,75.42165567254911,76.17834432745089
VIL_002,6,6.22,-54.7,17.9,46.1,0.104,1.0,1.0,3.0,60.0,51.9,68.3,3,0,True,REPORTED,1.0,0.48940292221042914,0.5105970777895709,1.489402922210429,1.0,0.3153083115281494,0.6846916884718506,1.3153083115281494,3.0,0.22248344559940347,2.7775165544005964,3.2224834455994036,60.0,0.33741782042136104,59.66258217957864,60.33741782042136,68.3,0.37834432745088364,67.92165567254911,68.67834432745089
VIL_002,7,5.97,-58.8,17.6,44.1,0.091,0.0,3.0,2.0,56.7,54.6,68.6,0,0,True,REPORTED,0.0,0.48940292221042914,0.0,0.48940292221042914,3.0,0.3153083115281494,2.6846916884718506,3.3153083115281494,2.0,0.22248344559940347,1.7775165544005964,2.2224834455994036,56.7,0.33741782042136104,56.362582179578645,57.03741782042136,68.6,0.37834432745088364,68.2216556725491,68.97834432745088
